Num,Clave_Nal,InAI18,InAI17,Cambio_InAI,Cambio_InAI_Factor2,Edad18,Sup18,Esc18,CRend,Crad,CCli,CPrec,CAuto,Cint
13983,VRZER1792,7.142857143,0,7.142857143,1,60,2.12,3,1.3,0.195,0,500,50,0
13984,VRZER1793,7.142857143,7.692307692,-0.549450549,0,59,1.68,3,-6,0.108,0,500,70,0
13985,VRZER1794,14.28571429,7.692307692,6.593406593,1,61,1.03,0,-0.5,0.108,0,800,70,0
13986,VRZER1796,14.28571429,0,14.28571429,1,76,3.52,0,-0.6,0.146,1,1100,70,0
13987,VRZER1817,14.28571429,7.692307692,6.593406593,1,43,2.11,6,-0.6,0.108,1,1000,80,0
13988,VRZER1826,14.28571429,7.692307692,6.593406593,1,69,0.4,6,0,0.108,0,300,0,0
13989,VRZER1827,35.71428571,15.38461538,20.32967033,1,41,4,16,-1,0.139,0,2000,20,0
13990,VRZER1828,14.28571429,7.692307692,6.593406593,1,61,0.5,6,-0.2,0.108,0,500,0,0
13991,VRZER1829,14.28571429,7.692307692,6.593406593,1,79,1.26,6,0,0.108,0,-1200,0,0
13992,VRZER1830,14.28571429,7.692307692,6.593406593,1,51,1.94,6,1,0.108,0,400,0,0
13993,VRZER1831,14.28571429,7.692307692,6.593406593,1,78,1.53,2,0,0.108,0,300,0,0
13994,VRZER1832,14.28571429,7.692307692,6.593406593,1,46,0.5,6,-0.2,0.108,0,500,0,0
13995,VRZER1833,14.28571429,7.692307692,6.593406593,1,73,0.8,6,0.5,0.146,0,0,0,0
13996,VRZER1834,14.28571429,7.692307692,6.593406593,1,83,1.43,0,-0.2,0.157,0,500,0,0
13997,VRZER1835,14.28571429,7.692307692,6.593406593,1,57,0.75,3,-0.2,0.041,0,1500,0,0
13998,VRZER1836,21.42857143,7.692307692,13.73626374,1,57,2,6,-0.5,0.059,0,2500,0,0
13999,VRZER1837,21.42857143,7.692307692,13.73626374,1,68,0.25,6,-0.2,0.022,0,-1100,0,0.011
14000,VRZER1838,14.28571429,7.692307692,6.593406593,1,61,1.99,6,1,0.059,0,-500,0,0
14001,VRZER1839,14.28571429,7.692307692,6.593406593,1,70,1.75,3,0.5,0.097,1,1300,-20,0
14002,VRZER1840,21.42857143,0,21.42857143,1,54,1.42,6,0,0.097,0,-100,0,0
14003,VRZER1841,21.42857143,7.692307692,13.73626374,1,54,3.75,0,0,0.022,0,1000,-60,0
14004,VRZER1842,14.28571429,7.692307692,6.593406593,1,53,0.98,6,0.3,0.059,0,-200,0,0
14005,VRZER1843,28.57142857,7.692307692,20.87912088,1,33,1,6,1.5,0.059,1,1300,-90,0
14006,VRZER1845,14.28571429,7.692307692,6.593406593,1,55,2,6,-1.5,0.022,0,-1500,0,0
14007,VRZER1846,21.42857143,7.692307692,13.73626374,1,58,0.5,3,-0.7,0.022,0,500,0,0
14008,VRZER1847,21.42857143,7.692307692,13.73626374,1,74,1.5,0,0,0.097,0,-1800,0,0
14009,VRZER1850,14.28571429,7.692307692,6.593406593,1,49,2,6,-0.5,0.041,0,-600,0,0
14010,VRZER1851,14.28571429,7.692307692,6.593406593,1,73,3,0,-0.5,0.059,0,-500,0,0
14011,VRZER1852,21.42857143,7.692307692,13.73626374,1,45,2,6,-0.5,0.059,0,-300,0,0
14012,VRZER1853,21.42857143,7.692307692,13.73626374,1,72,2.5,2,2,0.059,0,2200,0,0.033
14013,VRZER1854,14.28571429,7.692307692,6.593406593,1,40,2.91,9,-0.5,0.022,0,300,0,0
14014,VRZER1855,14.28571429,7.692307692,6.593406593,1,52,2,6,-1,0.059,0,800,0,0.033
14015,VRZER1856,21.42857143,7.692307692,13.73626374,1,39,1,5,-0.4,0.059,0,100,0,0.011
14016,VRZER1857,21.42857143,7.692307692,13.73626374,1,56,2.5,6,-2,0.059,1,1500,-20,0
14017,VRZER1858,14.28571429,7.692307692,6.593406593,1,61,1.2,0,0.5,0.108,0,750,0,0
14018,VRZER1859,14.28571429,7.692307692,6.593406593,1,80,1.96,2,-0.5,0.146,0,-400,0,0.022
14019,VRZER1860,14.28571429,7.692307692,6.593406593,1,55,1.56,0,-1.5,0.041,0,-900,50,0
14020,VRZER1861,21.42857143,7.692307692,13.73626374,1,61,2.85,6,-0.5,0.108,0,-700,50,0
14021,VRZER1862,14.28571429,7.692307692,6.593406593,1,41,0.56,5,-0.1,0.041,0,1000,0,0
14022,VRZER1863,14.28571429,7.692307692,6.593406593,1,83,1,0,-0.5,0.041,0,-350,0,0
14023,VRZER1864,14.28571429,7.692307692,6.593406593,1,45,0.89,6,-1,0.09,0,500,0,0
14024,VRZER1865,21.42857143,7.692307692,13.73626374,1,60,1.79,6,0.5,0.059,0,800,0,0
14025,VRZER1866,14.28571429,7.692307692,6.593406593,1,48,0.5,6,-0.2,0.139,0,1300,0,0
14026,VRZER1867,14.28571429,7.692307692,6.593406593,1,46,1.56,6,0.5,0.09,0,500,0,0
14027,VRZER1872,14.28571429,7.692307692,6.593406593,1,42,2,1,-0.5,0.108,0,-1900,0,0
14028,VRZER1878,21.42857143,15.38461538,6.043956044,1,61,2.13,2,0.3,0.108,1,0,90,0
14029,VRZER1879,21.42857143,15.38461538,6.043956044,1,89,5.86,1,3.8,0.108,1,2200,100,0
14030,VRZER1883,21.42857143,15.38461538,6.043956044,1,79,2.64,4,0.8,0.059,1,-500,75,0
14031,VRZER1884,21.42857143,15.38461538,6.043956044,1,66,4.1,3,2.3,0.059,0,-400,87,0
14032,VRZER1890,14.28571429,15.38461538,-1.098901099,0,67,2.75,2,0.4,-0.026,0,0,85,0
14033,VRZER1899,21.42857143,15.38461538,6.043956044,1,52,1.3,3,0.6,0.059,1,-800,85,0
14034,VRZER1951,7.142857143,7.692307692,-0.549450549,0,45,2,7,1.2,0.059,0,-300,10,0
14035,VRZER1952,28.57142857,30.76923077,-2.197802198,0,56,2,9,1.2,0.022,0,2500,10,0
14036,VRZER1953,14.28571429,15.38461538,-1.098901099,0,60,1,3,1.15,0.059,0,0,0,0
14037,VRZER1954,14.28571429,15.38461538,-1.098901099,0,64,1,2,1.3,0.059,0,300,0,0
14038,VRZER1955,7.142857143,7.692307692,-0.549450549,0,61,1,2,1.3,0.011,0,1000,5,0
14039,VRZER1956,28.57142857,30.76923077,-2.197802198,0,70,1,2,1.1,0.022,0,300,15,0
14040,VRZER1957,14.28571429,15.38461538,-1.098901099,0,77,1,2,1.2,0.059,0,200,0,0
14041,VRZER1958,14.28571429,15.38461538,-1.098901099,0,77,1,2,1.2,0.108,0,-400,20,0
14042,VRZER1959,28.57142857,30.76923077,-2.197802198,0,26,1,12,1.18,0.022,0,-400,10,0
14043,VRZER1960,14.28571429,15.38461538,-1.098901099,0,72,1,2,1.2,0.059,0,0,-10,0
14044,VRZER1962,14.28571429,15.38461538,-1.098901099,0,58,2,1,1.35,0.108,0,500,0,0
14045,VRZER1963,14.28571429,15.38461538,-1.098901099,0,57,1.5,1,1.24,0.059,0,-1150,0,0
14046,VRZER1965,7.142857143,7.692307692,-0.549450549,0,58,1,1,1.1,0.059,0,100,-10,0
14047,VRZER1966,7.142857143,7.692307692,-0.549450549,0,71,2.5,2,0.15,0.059,0,1100,-30,0
14048,VRZER1967,14.28571429,15.38461538,-1.098901099,0,68,1.25,1,1.3,0.108,0,-1950,-30,0
14049,VRZER1968,7.142857143,7.692307692,-0.549450549,0,72,1.75,1,0.3,0.059,0,-300,20,0
14050,VRZER1969,28.57142857,30.76923077,-2.197802198,0,67,1.5,2,0.2,0.071,0,1000,30,0
14051,VRZER1970,7.142857143,7.692307692,-0.549450549,0,81,2,1,5.8,0.108,0,300,-10,0
14052,VRZER1971,14.28571429,15.38461538,-1.098901099,0,76,2,2,1.5,0.108,0,100,-40,0
14053,VRZER1972,7.142857143,7.692307692,-0.549450549,0,63,2,6,0.3,0.059,0,0,-20,0
14054,VRZER1973,7.142857143,7.692307692,-0.549450549,0,56,2,3,0.2,0.157,0,100,-10,0
14055,VRZER1974,28.57142857,30.76923077,-2.197802198,0,55,1.75,3,0.71,0.022,0,350,-20,0
14056,VRZER1976,7.142857143,7.692307692,-0.549450549,0,64,1,2,1.14,0.108,0,0,40,0
14057,VRZER1979,7.142857143,7.692307692,-0.549450549,0,70,1,3,0.75,0.157,0,-100,-30,0
14058,VRZER1981,7.142857143,7.692307692,-0.549450549,0,45,1.5,12,-1.2,0.205,0,3200,10,0
14059,VRZER1982,7.142857143,7.692307692,-0.549450549,0,53,5,6,0.2,0.302,0,1500,-20,0
14060,VRZER1983,14.28571429,7.692307692,6.593406593,1,77,2,4,-0.05,0.157,0,-200,30,0
14061,VRZER1984,28.57142857,30.76923077,-2.197802198,0,61,1,3,0.1,0.168,1,-500,-70,0
14062,VRZER1985,7.142857143,7.692307692,-0.549450549,0,40,1.5,12,-0.3,0.205,0,8,30,0
14063,VRZER1986,7.142857143,7.692307692,-0.549450549,0,83,1,1,-0.2,0.254,0,300,50,0
14064,VRZER1987,28.57142857,30.76923077,-2.197802198,0,48,2.5,9,1.77,0.217,2,1200,-60,0
14065,VRZER1988,7.142857143,7.692307692,-0.549450549,0,71,1,3,1.1,0.157,1,2500,-40,0
14066,VRZER1989,7.142857143,7.692307692,-0.549450549,0,49,1,9,1.55,0.205,0,0,20,0
14067,VRZER1990,14.28571429,15.38461538,-1.098901099,0,62,1,2,-1.5,0.157,0,400,30,0
14068,VRZER1991,7.142857143,7.692307692,-0.549450549,0,71,1.5,1,0.18,0.254,0,-850,-20,0
14069,VRZER1992,7.142857143,7.692307692,-0.549450549,0,53,1.5,2,0.48,0.254,0,-200,25,0
14070,VRZER1993,28.57142857,30.76923077,-2.197802198,0,62,2,4,0.3,0.217,0,400,-20,0
14071,VRZER1994,28.57142857,30.76923077,-2.197802198,0,69,1.5,2,0.3,0.071,0,-400,-20,0
14072,VRZER1995,7.142857143,7.692307692,-0.549450549,0,78,1.5,3,1,0.059,0,300,-10,0
14073,VRZER1996,14.28571429,15.38461538,-1.098901099,0,67,1.5,3,0.5,0.059,0,-200,-30,0
14074,VRZER1997,7.142857143,7.692307692,-0.549450549,0,78,1.5,2,0.4,0.108,0,-150,30,0
14075,VRZER2040,28.57142857,23.07692308,5.494505495,1,57,3,4,-0.3,0.022,0,-200,15,0
14076,VRZER2041,28.57142857,15.38461538,13.18681319,1,77,1.5,1,0.1,0.071,1,400,7,0
14077,VRZER2042,28.57142857,23.07692308,5.494505495,1,70,2,2,-0.1,0.022,0,-200,5,0
14078,VRZER2045,28.57142857,15.38461538,13.18681319,1,78,2,1,-0.1,0.071,0,-100,5,0
14079,VRZER2046,28.57142857,23.07692308,5.494505495,1,54,2,3,-0.3,-0.064,0,-1000,80,0
14080,VRZER2048,28.57142857,15.38461538,13.18681319,1,56,1.9,10,-0.3,0.011,1,200,-5,0
14081,VRZER2050,28.57142857,15.38461538,13.18681319,1,57,1.39,4,-0.3,-0.026,0,600,15,0
14082,VRZER2051,28.57142857,23.07692308,5.494505495,1,51,1.9,11,-0.2,-0.026,0,-100,3,0
14083,VRZER2052,28.57142857,15.38461538,13.18681319,1,41,1,12,-0.2,-0.026,1,-300,18,0
14084,VRZER2053,28.57142857,7.692307692,20.87912088,1,53,4.5,6,-0.1,0.059,0,-400,10,0
14085,VRZER2054,21.42857143,7.692307692,13.73626374,1,64,1.5,2,14.3,0.059,0,200,0,0
14086,VRZER2055,28.57142857,15.38461538,13.18681319,1,47,0.94,12,0,-0.026,0,0,85,0
14087,VRZER2057,28.57142857,23.07692308,5.494505495,1,53,0.98,5,-0.2,-0.016,0,400,18,0
14088,VRZER2059,28.57142857,23.07692308,5.494505495,1,61,1.99,2,-0.1,0.059,-1,300,85,0
14089,VRZER2070,28.57142857,15.38461538,13.18681319,1,52,0.99,9,-0.2,0.022,-1,-200,85,0
14090,VRZER2071,28.57142857,23.07692308,5.494505495,1,59,1,2,-0.1,0.059,0,-500,10,0
14091,VRZER2072,28.57142857,15.38461538,13.18681319,1,68,1,2,0,0.022,0,300,15,0
14092,VRZER2075,28.57142857,15.38461538,13.18681319,1,62,0.98,2,-0.3,0.022,0,100,13,0
14093,VRZER2077,28.57142857,23.07692308,5.494505495,1,70,1.95,1,-0.3,-0.026,0,0,20,0
14094,VRZER208,7.142857143,0,7.142857143,1,89,0.5,6,-0.3,0.049,0,200,0,0
14095,VRZER2081,7.142857143,7.692307692,-0.549450549,0,62,1,2,0,0.011,1,2500,-10,0
14096,VRZER2083,14.28571429,7.692307692,6.593406593,1,47,1,5,0,0.011,1,2000,5,0
14097,VRZER2085,14.28571429,7.692307692,6.593406593,1,59,0.75,3,0,0.011,1,800,-20,0
14098,VRZER2089,14.28571429,7.692307692,6.593406593,1,37,1.5,9,-2,0.011,1,800,-5,0
14099,VRZER209,7.142857143,0,7.142857143,1,67,1.5,6,-0.2,0.049,0,-2000,0,0
14100,VRZER2092,7.142857143,7.692307692,-0.549450549,0,83,2,1,-1.1,0.011,1,2000,10,0
14101,VRZER2094,7.142857143,7.692307692,-0.549450549,0,71,0.64,3,0,0.059,0,3000,40,0
14102,VRZER2095,14.28571429,7.692307692,6.593406593,1,56,1.5,2,0,0.011,0,1800,10,0
14103,VRZER2096,14.28571429,7.692307692,6.593406593,1,56,2,2,0.5,0.059,1,2000,-25,0
14104,VRZER210,7.142857143,0,7.142857143,1,58,1.5,6,-0.3,0.097,0,-100,0,0
14105,VRZER2102,14.28571429,7.692307692,6.593406593,1,64,4,6,0,0.059,0,-400,0,0
14106,VRZER2105,21.42857143,7.692307692,13.73626374,1,70,3,0,1,0.059,0,-200,0,0
14107,VRZER2106,14.28571429,7.692307692,6.593406593,1,68,2,5,-4,0.022,1,100,-90,0
14108,VRZER2107,7.142857143,7.692307692,-0.549450549,0,74,0.9,0,0,0.059,0,-1400,0,0
14109,VRZER2108,14.28571429,7.692307692,6.593406593,1,55,2.5,3,0,0.059,1,2000,-5,0
14110,VRZER2109,14.28571429,0,14.28571429,1,76,4,5,-4,0.097,0,-200,-60,0
14111,VRZER211,7.142857143,0,7.142857143,1,70,0.68,4,-0.3,0.097,0,400,0,0
14112,VRZER2111,14.28571429,7.692307692,6.593406593,1,70,1,4,1,0.059,0,-400,0,0
14113,VRZER2113,14.28571429,0,14.28571429,1,81,3,0,1,0.097,1,200,-90,0
14114,VRZER2114,28.57142857,7.692307692,20.87912088,1,46,2,9,1.5,0.059,1,2000,-90,0
14115,VRZER2115,14.28571429,7.692307692,6.593406593,1,54,3,6,0.2,0.059,1,700,-15,0
14116,VRZER2116,7.142857143,7.692307692,-0.549450549,0,76,3,1,0,0.059,1,1000,-20,0
14117,VRZER2117,7.142857143,7.692307692,-0.549450549,0,55,1,6,0.3,0.059,0,1300,40,0
14118,VRZER2118,21.42857143,7.692307692,13.73626374,1,99,2,8,-4,0.011,1,-100,-90,0
14119,VRZER2119,7.142857143,0,7.142857143,1,66,1.4,2,-0.5,0.097,1,2000,-10,0
14120,VRZER212,14.28571429,7.692307692,6.593406593,1,58,1,6,2,0.059,1,0,0,0
14121,VRZER2120,14.28571429,7.692307692,6.593406593,1,61,1.79,9,0.5,0.059,0,-400,0,0.049
14122,VRZER2121,7.142857143,7.692307692,-0.549450549,0,61,1,5,-1,0.011,0,1000,40,0
14123,VRZER2122,14.28571429,7.692307692,6.593406593,1,64,1,9,-1,0.011,1,2000,10,0
14124,VRZER2123,0,0,0,1,46,1.5,0,0,0.097,0,1300,50,0
14125,VRZER2125,14.28571429,7.692307692,6.593406593,1,73,1.4,0,2,0.059,1,2000,5,0
14126,VRZER2126,7.142857143,0,7.142857143,1,51,1,5,-1,0.049,1,2000,-10,0
14127,VRZER2128,21.42857143,0,21.42857143,1,68,3.6,8,1.5,0.097,1,200,-90,0
14128,VRZER2129,35.71428571,23.07692308,12.63736264,1,49,1,0,-1,-0.016,0,-400,0,0
14129,VRZER213,7.142857143,0,7.142857143,1,54,0.79,6,-0.3,0.097,0,400,0,0
14130,VRZER2130,14.28571429,0,14.28571429,1,77,3.5,6,0.5,0.049,0,-300,10,0
14131,VRZER2131,7.142857143,0,7.142857143,1,75,2.5,3,2,0.097,1,-1400,-85,0
14132,VRZER2132,14.28571429,7.692307692,6.593406593,1,73,1,0,0,0.059,1,2100,-30,0
14133,VRZER2133,21.42857143,7.692307692,13.73626374,1,70,3,4,0,0.011,1,-200,-90,0
14134,VRZER2135,0,0,0,1,71,1,2,0.3,0.097,0,-500,40,0
14135,VRZER2136,21.42857143,7.692307692,13.73626374,1,72,4,3,1,0.011,0,-300,10,0
14136,VRZER2137,7.142857143,7.692307692,-0.549450549,0,62,2,6,0,0.059,1,1500,20,0
14137,VRZER2138,7.142857143,0,7.142857143,1,83,3,0,0.5,0.049,1,-1100,-80,0
14138,VRZER2139,0,0,0,1,49,1.5,5,0,0.097,1,1800,20,0
14139,VRZER214,14.28571429,7.692307692,6.593406593,1,69,1,9,-0.3,0.059,0,0,0,0
14140,VRZER2140,14.28571429,0,14.28571429,1,71,1,3,0,0.097,0,-400,0,0
14141,VRZER2141,7.142857143,7.692307692,-0.549450549,0,47,0.5,6,0,0.059,0,800,0,0
14142,VRZER2142,21.42857143,7.692307692,13.73626374,1,50,2,9,0,0.059,0,-400,20,0
14143,VRZER2145,0,0,0,1,40,2,7,0,0.049,0,1700,-10,0
14144,VRZER2147,21.42857143,7.692307692,13.73626374,1,64,1,9,-1.5,0.157,0,-300,10,0.097
14145,VRZER2148,7.142857143,0,7.142857143,1,72,1.5,1,-0.5,0.235,1,1500,-25,0
14146,VRZER215,14.28571429,7.692307692,6.593406593,1,58,0.56,9,-0.3,0.157,1,-100,0,0
14147,VRZER2150,21.42857143,7.692307692,13.73626374,1,44,2,9,0.5,0.165,0,-400,10,0
14148,VRZER2151,14.28571429,7.692307692,6.593406593,1,50,2,5,0,0.23,0,2500,-55,0
14149,VRZER2152,21.42857143,15.38461538,6.043956044,1,61,1,6,0,0.111,1,-1300,-70,0
14150,VRZER2153,0,0,0,1,67,1,3,0,0.235,0,1300,60,0
14151,VRZER2154,14.28571429,0,14.28571429,1,74,1,6,0,0.227,0,-400,-10,0
14152,VRZER2155,14.28571429,7.692307692,6.593406593,1,64,1,6,-1,0.059,0,-500,20,0
14153,VRZER2156,21.42857143,7.692307692,13.73626374,1,67,3,0,0,0.059,0,-400,20,0
14154,VRZER2158,0,0,0,1,44,1,6,0,0.146,0,1500,40,0
14155,VRZER2159,7.142857143,7.692307692,-0.549450549,0,71,1,0,0.1,0.059,0,-500,30,0
14156,VRZER216,7.142857143,0,7.142857143,1,81,0.48,3,-0.6,0.049,1,200,0,0
14157,VRZER2161,14.28571429,7.692307692,6.593406593,1,51,2,9,0.5,0.059,0,-400,15,0
14158,VRZER2162,14.28571429,0,14.28571429,1,50,1,9,1,0.146,0,-400,10,0
14159,VRZER2163,7.142857143,0,7.142857143,1,58,1,6,1,0.097,1,-200,0,0
14160,VRZER2165,14.28571429,0,14.28571429,1,69,2,3,1,0.049,0,-200,10,0
14161,VRZER2166,21.42857143,15.38461538,6.043956044,1,60,3,3,1,0.084,0,-200,0,0
14162,VRZER2167,21.42857143,7.692307692,13.73626374,1,81,3,0,0,0.132,0,-500,0,0
14163,VRZER2168,21.42857143,7.692307692,13.73626374,1,77,1,0,-0.5,0.011,0,-500,30,0
14164,VRZER2169,14.28571429,7.692307692,6.593406593,1,77,1.5,0,0,0.148,0,-400,10,0
14165,VRZER217,14.28571429,7.692307692,6.593406593,1,70,0.7,6,-0.4,0.132,0,300,0,0
14166,VRZER2170,21.42857143,7.692307692,13.73626374,1,64,1,3,1,0.181,0,-500,20,0
14167,VRZER2172,14.28571429,7.692307692,6.593406593,1,71,1,3,0,0.148,1,100,-70,0
14168,VRZER219,14.28571429,15.38461538,-1.098901099,0,63,0.5,6,-0.3,-0.026,0,-900,0,0
14169,VRZER220,14.28571429,7.692307692,6.593406593,1,75,2,4,-0.3,0.148,-1,200,0,0
14170,VRZER2206,21.42857143,15.38461538,6.043956044,1,48,2,6,-3,0.124,0,2700,0,0
14171,VRZER2208,14.28571429,7.692307692,6.593406593,1,41,1,6,-0.1,0.1,0,-300,0,0
14172,VRZER2209,14.28571429,7.692307692,6.593406593,1,46,1,6,-0.2,0.059,0,2000,0,0
14173,VRZER221,14.28571429,7.692307692,6.593406593,1,72,1.5,4,-0.3,0.011,0,200,0,0
14174,VRZER222,14.28571429,7.692307692,6.593406593,1,70,1.5,6,-0.2,0.059,0,300,0,0
14175,VRZER223,14.28571429,7.692307692,6.593406593,1,49,1.5,8,-0.2,0.059,0,200,0,0
14176,VRZER2237,7.142857143,23.07692308,-15.93406593,0,69,1.5,6,-3.4,0.022,1,-300,0,0
14177,VRZER2238,7.142857143,23.07692308,-15.93406593,0,79,2,3,-3.2,-0.101,1,-100,-15,0
14178,VRZER2239,7.142857143,30.76923077,-23.62637363,0,49,1.18,9,-2.1,-0.016,2,-800,5,0
14179,VRZER224,0,0,0,1,71,2,4,-0.3,0.097,0,0,5,0
14180,VRZER2240,0,0,0,1,76,1.5,6,-0.5,0.097,1,-1000,-10,0
14181,VRZER225,0,7.692307692,-7.692307692,0,50,0.9,9,-0.3,0.059,0,0,-5,0
14182,VRZER226,7.142857143,7.692307692,-0.549450549,0,63,1.5,6,-0.4,0.059,0,200,-5,0
14183,VRZER227,14.28571429,7.692307692,6.593406593,1,55,2,9,-0.3,0.108,0,0,20,0
14184,VRZER228,14.28571429,7.692307692,6.593406593,1,62,1.5,6,-0.1,0.059,0,200,-5,0
14185,VRZER232,7.142857143,7.692307692,-0.549450549,0,56,1,7,-0.2,0.059,-1,500,0,0
14186,VRZER235,14.28571429,0,14.28571429,1,54,2,9,-0.4,0.146,-2,400,-5,0
14187,VRZER236,7.142857143,0,7.142857143,1,48,1.5,9,-0.3,0.195,0,200,0,0
14188,VRZER238,14.28571429,0,14.28571429,1,73,2.5,3,-0.2,0.049,-1,100,0,0
14189,VRZER239,7.142857143,0,7.142857143,1,51,1,9,-0.5,0.097,0,0,0,0
14190,VRZER241,14.28571429,0,14.28571429,1,42,1,9,-0.2,0.097,0,100,0,0
14191,VRZER242,7.142857143,15.38461538,-8.241758242,0,64,1.7,6,-0.3,0.071,0,-1800,0,0
14192,VRZER243,14.28571429,0,14.28571429,1,54,3,2,-0.2,0.146,0,200,0,0
14193,VRZER244,7.142857143,0,7.142857143,1,63,0.5,3,-0.4,0.049,1,100,0,0
14194,VRZER245,7.142857143,0,7.142857143,1,59,1,6,-0.6,0.195,0,200,0,0
14195,VRZER246,7.142857143,15.38461538,-8.241758242,0,53,1,6,-0.3,0.071,0,100,0,0
14196,VRZER247,14.28571429,15.38461538,-1.098901099,0,55,4,6,-0.3,0.071,-2,0,0,0
14197,VRZER248,21.42857143,0,21.42857143,1,33,2,9,-0.4,0.049,0,100,0,0
14198,VRZER249,7.142857143,15.38461538,-8.241758242,0,56,1.5,6,-0.3,0.022,0,0,0,0
14199,VRZER251,7.142857143,0,7.142857143,1,63,1.25,6,-0.4,0.097,0,200,0,0
14200,VRZER252,7.142857143,0,7.142857143,1,43,1,9,-0.4,0.122,0,200,0,0
14201,VRZER254,7.142857143,7.692307692,-0.549450549,0,61,1.5,6,-0.3,0.108,0,0,0,0
14202,VRZER255,7.142857143,15.38461538,-8.241758242,0,70,2,6,-0.4,0.022,0,400,0,0
14203,VRZER256,14.28571429,7.692307692,6.593406593,1,71,3,4,-0.3,0.189,1,-200,0,0
14204,VRZER257,14.28571429,0,14.28571429,1,52,2,9,-0.2,0.097,0,-1900,0,0
14205,VRZER258,7.142857143,7.692307692,-0.549450549,0,72,1.5,6,-0.3,0.011,0,100,0,0
14206,VRZER260,0,7.692307692,-7.692307692,0,54,1.5,7,-0.4,0.059,0,200,0,0
14207,VRZER261,7.142857143,7.692307692,-0.549450549,0,77,1.5,5,-0.3,0.011,0,-1800,0,0
14208,VRZER328,21.42857143,7.692307692,13.73626374,1,49,2.1,6,0.3,0.011,0,-1700,100,0.011
14209,VRZER331,14.28571429,15.38461538,-1.098901099,0,59,2.7,6,0,0.011,0,500,90,0
14210,VRZER333,21.42857143,7.692307692,13.73626374,1,69,2.72,0,-1.5,-0.007,0,-700,95,0.011
14211,VRZER334,14.28571429,7.692307692,6.593406593,1,55,3,6,1.6,0.011,0,300,80,0
14212,VRZER336,14.28571429,7.692307692,6.593406593,1,62,1.09,6,-0.8,0.011,0,-700,40,0
14213,VRZER337,14.28571429,7.692307692,6.593406593,1,86,1.9,6,-0.4,0.011,0,-700,80,0
14214,VRZER338,14.28571429,7.692307692,6.593406593,1,59,2.36,6,-0.5,0.011,0,-300,80,0
14215,VRZER340,14.28571429,7.692307692,6.593406593,1,56,2.99,6,0.6,0.011,0,-1000,80,0
14216,VRZER341,14.28571429,7.692307692,6.593406593,1,63,2.71,4,0.8,0.011,0,0,60,0
14217,VRZER342,14.28571429,15.38461538,-1.098901099,0,67,0.95,6,-0.8,-0.026,0,-700,80,0
14218,VRZER344,21.42857143,7.692307692,13.73626374,1,70,6.8,6,3.5,0.011,0,-300,80,0
14219,VRZER345,14.28571429,7.692307692,6.593406593,1,43,3.82,6,2.2,0.011,0,0,100,0
14220,VRZER346,14.28571429,15.38461538,-1.098901099,0,65,5.42,4,2.5,-0.026,0,-1000,80,0
14221,VRZER347,14.28571429,7.692307692,6.593406593,1,64,2.99,6,-2.4,0.011,0,-700,80,0
14222,VRZER348,14.28571429,7.692307692,6.593406593,1,55,5.57,6,2.5,0.011,0,-1300,90,0
14223,VRZER350,14.28571429,7.692307692,6.593406593,1,57,2,6,0,0.011,0,-500,80,0
14224,VRZER351,14.28571429,7.692307692,6.593406593,1,65,4.27,3,2.5,0.011,0,-600,90,0
14225,VRZER353,7.142857143,7.692307692,-0.549450549,0,72,0.5,1,-1,0.011,-1,0,50,0
14226,VRZER354,21.42857143,7.692307692,13.73626374,1,62,1.4,3,0.2,0.011,0,-200,-30,0
14227,VRZER355,21.42857143,7.692307692,13.73626374,1,63,0.8,6,-1.5,0.011,0,-200,0,0
14228,VRZER357,21.42857143,7.692307692,13.73626374,1,50,1,6,1.6,0.011,0,-100,-25,0
14229,VRZER358,14.28571429,15.38461538,-1.098901099,0,51,1,6,-0.1,-0.026,0,-100,-20,0
14230,VRZER359,21.42857143,7.692307692,13.73626374,1,56,0.8,6,-1.9,0.011,-1,500,25,0
14231,VRZER360,14.28571429,7.692307692,6.593406593,1,69,1.2,2,0.1,0.011,-1,400,0,0
14232,VRZER361,14.28571429,7.692307692,6.593406593,1,70,1,2,0.5,-0.026,0,500,30,0
14233,VRZER362,7.142857143,7.692307692,-0.549450549,0,74,0.9,0,0.3,0.011,0,500,-10,0
14234,VRZER363,14.28571429,7.692307692,6.593406593,1,63,0.5,2,-2,0.011,-1,200,25,0
14235,VRZER365,14.28571429,7.692307692,6.593406593,1,73,0.5,0,0.9,0.011,0,800,-50,0
14236,VRZER366,21.42857143,7.692307692,13.73626374,1,67,1.5,5,-1,0.011,0,300,30,0
14237,VRZER367,21.42857143,7.692307692,13.73626374,1,68,1.5,2,0.7,0.011,0,500,-30,0
14238,VRZER368,21.42857143,15.38461538,6.043956044,1,78,0.7,0,-0.1,-0.026,0,-300,0,0
14239,VRZER369,14.28571429,15.38461538,-1.098901099,0,64,5,1,0,0.011,0,-300,75,0
14240,VRZER370,14.28571429,15.38461538,-1.098901099,0,62,1,3,1,-0.045,1,-300,37,0
14241,VRZER372,7.142857143,7.692307692,-0.549450549,0,46,5,3,0,0.049,0,-300,-10,0
14242,VRZER375,7.142857143,7.692307692,-0.549450549,0,53,5,3,-1,0.011,0,-300,-21,0
14243,VRZER378,14.28571429,15.38461538,-1.098901099,0,62,4,6,16,-0.026,0,-100,65,0
